Title,Price,Brand,Model,Condition,Type,Description,URL
Featured,2000,Dell,,Used,Laptop,"Macbook Pro M1 2021 Blue Area, Islamabad•2 days ago Call Chat",https://www.olx.com.pk/item/macbook-pro-m1-2021-iid-1109544183
Featured,1000,Dell,,New,Laptop,"HP EliteBook 840 G9 Core i5 12th Gen 16GB/512GB Touch FHD Fresh Stock DHA Defence Phase 1, Islamabad•4 weeks ago Call Chat",https://www.olx.com.pk/item/hp-elitebook-840-g9-core-i5-12th-gen-16gb512gb-touch-fhd-fresh-stock-iid-1107630064
Featured,35000,Dell,,Used,Laptop,"Laptop plus tablet / branded Asus 2 in 1 tablet plus laptop DHA Phase 5, Karachi•2 weeks ago Call Chat",https://www.olx.com.pk/item/laptop-plus-tablet-branded-asus-2-in-1-tablet-plus-laptop-iid-1109075343
Featured,1000,Dell,,Used,Laptop,"Lenovo Legion 5 (Ryzen 7 4800H] Saddar, Karachi•2 weeks ago Call Chat",https://www.olx.com.pk/item/lenovo-legion-5-ryzen-7-4800h-iid-1109252493
Featured,55000,Dell,,Good,Laptop,"Dell Latitude 7390 2-in-1 (Touch Screen) for Sale | Clean Condition Khalid Bin Walid Road, Karachi•13 hours ago Call Chat",https://www.olx.com.pk/item/dell-latitude-7390-2-in-1-touch-screen-for-sale-clean-condition-iid-1109545155
Featured,53500,Dell,,Used,Laptop,"Dell Latitude 3390 Touch 360 i5 8th Gen 8GB RAM 256GB SSD 2 in 1 Touch Saddar, Rawalpindi•2 weeks ago Call Chat",https://www.olx.com.pk/item/dell-latitude-3390-touch-360-i5-8th-gen-8gb-ram-256gb-ssd-2-in-1-touch-iid-1108523265
Featured,19999,Dell,,Used,Laptop,"Dell Touch 360 Cromebook 2029 Update. . 4GB//32GB. . Type C . . A+ Condition Mandian, Abbottabad•2 weeks ago Call Chat",https://www.olx.com.pk/item/dell-touch-360-cromebook-2029-update-4gb32gb-type-c-a-condition-iid-1108203509
Delivery,3950,Dell,,Used,Laptop,"Rs 6,600 40% Neepho Microphone NP-56 Wireless Mic for Streaming, Podcasts , Interviews & Youtubers , Vlogging",https://www.olx.com.pk/item/neepho-microphone-np-56-wireless-mic-for-streaming-podcasts-interviews-youtubers-vlogging-iid-ev483625-1
Delivery,2099,Dell,,Used,Laptop,"Rs 2,999 30% Delsy Parys Messenger Bag for Boys - 12x12x5 Inch Multi-Use cartoon Design high qaulity Durable bags for boys Travel",https://www.olx.com.pk/item/delsy-parys-messenger-bag-for-boys-12x12x5-inch-multi-use-cartoon-design-high-qaulity-durable-bags-for-boys-travel-iid-ev220705-1
Delivery,2499,Dell,,Used,Laptop,"Rs 5,700 56% 26CM Selfie LED Ring Light 7 Feet Tripod Stand & Mobile Phone Holder ring light RGB 26 CM ring light with Best Quality 7ft Aluminum tripod Stand for videos Photography Tiktok Light youtube Light 26cm Ringlight 7feet Tripod Stand",https://www.olx.com.pk/item/26cm-selfie-led-ring-light-7-feet-tripod-stand-mobile-phone-holder-ring-light-rgb-26-cm-ring-light-with-best-quality-7ft-aluminum-tripod-stand-for-videos-photography-tiktok-light-youtube-light-26cm-ringlight-7feet-tripod-stand-iid-ev483575-1
Delivery,1649,Dell,,Fair,Laptop,"9PCS Rechargeable 18650 Lithium-Ion Batteries (3.7V to 4.2V) - Original Used Cells from Laptop Batteries, Capacity 1600 to 2500 mAh",https://www.olx.com.pk/item/9pcs-rechargeable-18650-lithium-ion-batteries-3-7v-to-4-2v-original-used-cells-from-laptop-batteries-capacity-1600-to-2500-mah-iid-ev446202-1
Delivery,299000,Dell,,Used,Laptop,Rs 350 15% 4 Pack of Mini USB LED Lights - 5V Portable Car Bulb for Indoor and Outdoor Reading,https://www.olx.com.pk/item/4-pack-of-mini-usb-led-lights-5v-portable-car-bulb-for-indoor-and-outdoor-reading-iid-ev446219-1
Delivery,150000,Dell,,Used,Laptop,"Rs 200 25% 1 Pcs Mini Led USB Light Night Light Mini bulb Mini USB LED Light Bulbs | White Universal For Laptops, Power Bank & Other Usb Ports use",https://www.olx.com.pk/item/1-pcs-mini-led-usb-light-night-light-mini-bulb-mini-usb-led-light-bulbs-white-universal-for-laptops-power-bank-other-usb-ports-use-iid-ev446548-1
Delivery,149000,Dell,,Used,Laptop,Rs 200 26% Mini 5V USB LED Light - Portable USB Power Bank Bulb for Indoor and Outdoor Use,https://www.olx.com.pk/item/mini-5v-usb-led-light-portable-usb-power-bank-bulb-for-indoor-and-outdoor-use-iid-ev446248-1
Delivery,700000,Dell,,Used,Laptop,Rs 900 22% Pack of 3 Rechargeable 18650 Batteries (3.7V to 4.2V) – Original High Capacity Cells from Laptop Batteries for Various Uses,https://www.olx.com.pk/item/pack-of-3-rechargeable-18650-batteries-3-7v-to-4-2v-original-high-capacity-cells-from-laptop-batteries-for-various-uses-iid-ev446221-1
Delivery,270000,Dell,,Used,Laptop,"2 Pcs Mini Led USB Light Night Light Mini bulb Mini USB LED Light Bulbs | White Universal For Laptops, Power Bank & Other Usb Ports",https://www.olx.com.pk/item/2-pcs-mini-led-usb-light-night-light-mini-bulb-mini-usb-led-light-bulbs-white-universal-for-laptops-power-bank-other-usb-ports-iid-ev446493-1
Featured,1000,Dell,,Used,Laptop,"MacBook Air M1 ,2020 500 GB Version Johar Town Phase 1, Lahore•2 weeks ago Call Chat",https://www.olx.com.pk/item/macbook-air-m1-2020-500-gb-version-iid-1109022057
Featured,38999,Dell,,Used,Laptop,"Laptops Graphic | Gen 4th, 6th, 7th, 8th, 10th | Core i5, i7 Allama Iqbal Road, Lahore•3 weeks ago Call Chat",https://www.olx.com.pk/item/laptops-graphic-gen-4th-6th-7th-8th-10th-core-i5-i7-iid-1108008196
Featured,77999,Dell,,Used,Laptop,"hp elitebook g8 830 - core i5 11th generations- 100% original imported Gulzar Colony, Gujranwala•2 weeks ago Call Chat",https://www.olx.com.pk/item/hp-elitebook-g8-830-core-i5-11th-generations-100-original-imported-iid-1109061612
Featured,2000,Dell,,Used,Laptop,"Macbook Pro M1 2021 Satellite Town, Sargodha•2 days ago Call Chat",https://www.olx.com.pk/item/macbook-pro-m1-2021-iid-1109544298
Featured,77999,Dell,,Used,Laptop,"hp elitebook g8 830 - core i5 11th generations- 100% original imported Gulzar Colony, Gujranwala•2 weeks ago Call Chat",https://www.olx.com.pk/item/hp-elitebook-g8-830-core-i5-11th-generations-100-original-imported-iid-1109061612
Featured,52000,Dell,,Used,Laptop,"Dell Core i5 10th Gen Generation Laptops. Better Than Hp F-7 Markaz, Islamabad•14 hours ago Call Chat",https://www.olx.com.pk/item/dell-core-i5-10th-gen-generation-laptops-better-than-hp-iid-1109570437
Featured,3000,Dell,,Used,Laptop,"ASUS ROG Strix Scar 17 (G733ZW-XS96) – i9-12900H / RTX 3070 Ti / 32GB Saddar, Rawalpindi•4 days ago Chat",https://www.olx.com.pk/item/asus-rog-strix-scar-17-g733zw-xs96-i9-12900h-rtx-3070-ti-32gb-iid-1109460706
Featured,53999,Dell,,Used,Laptop,"laptop | HP EliteBook 830 G6 | core i5/8th Gen | 8gb RAM/256GB SSD Jamshed Town, Karachi•4 weeks ago Call Chat",https://www.olx.com.pk/item/laptop-hp-elitebook-830-g6-core-i58th-gen-8gb-ram256gb-ssd-iid-1108782522
Featured,1000,Dell,,Used,Laptop,"MacBook Air M1 ,2020 500 GB Version Johar Town Phase 1, Lahore•2 weeks ago Call Chat",https://www.olx.com.pk/item/macbook-air-m1-2020-500-gb-version-iid-1109022057
Delivery,699000,Dell,,Used,Laptop,"Rs 799 13% 12v to 220v original inverter 10 saver UPS kit 200 watts for Led , LCD, TV laptop charger Mobile changer WiFi devices. DC TO AC Mini inverter",https://www.olx.com.pk/item/12v-to-220v-original-inverter-10-saver-ups-kit-200-watts-for-led-lcd-tv-laptop-charger-mobile-changer-wifi-devices-dc-to-ac-mini-inverter-iid-ev446334-1
Delivery,99000,Dell,,Used,Laptop,1 Pcs Micro USB to USB OTG Adapter for Android Smartphones - for micro USB Smartphones High Quality Remex OTG - Original Otg,https://www.olx.com.pk/item/1-pcs-micro-usb-to-usb-otg-adapter-for-android-smartphones-for-micro-usb-smartphones-high-quality-remex-otg-original-otg-iid-ev446559-1
Delivery,199000,Dell,,Used,Laptop,"Rs 250 20% 2 Pack Mini USB LED Light 5V - Portable USB LED for Car, Indoor or Outdoor Reading, and Ambient Use",https://www.olx.com.pk/item/2-pack-mini-usb-led-light-5v-portable-usb-led-for-car-indoor-or-outdoor-reading-and-ambient-use-iid-ev446253-1
Delivery,1199,Dell,,Used,Laptop,"Rs 2,000 40% 6PCS Rechargeable 18650 3.7V to 4.2V Batteries - Original High Capacity Cells for Power Banks and More",https://www.olx.com.pk/item/6pcs-rechargeable-18650-3-7v-to-4-2v-batteries-original-high-capacity-cells-for-power-banks-and-more-iid-ev446216-1
Delivery,249000,Dell,,Used,Laptop,Rs 320 22% Set of 3 Mini USB LED Lights - 5V Portable Night Lights for Indoor and Outdoor Use,https://www.olx.com.pk/item/set-of-3-mini-usb-led-lights-5v-portable-night-lights-for-indoor-and-outdoor-use-iid-ev446211-1
Delivery,99000,Dell,,Used,Laptop,"Mini Flexible USB LED Light for Laptop, Keyboard, Power Bank - Portable Night and Reading Lamp",https://www.olx.com.pk/item/mini-flexible-usb-led-light-for-laptop-keyboard-power-bank-portable-night-and-reading-lamp-iid-ev446179-1
Delivery,465000,Dell,,Used,Laptop,Rs 550 15% 5V to 12V Step Up Boost Converter Cable for 12 volt Wifi Router 5v Power Bank To 12v 1A Output - USB port to 12v 5.5mm Plug 12 valt 1 ampere Router ( moti pin ) Multipurpose use,https://www.olx.com.pk/item/5v-to-12v-step-up-boost-converter-cable-for-12-volt-wifi-router-5v-power-bank-to-12v-1a-output-usb-port-to-12v-5-5mm-plug-12-valt-1-ampere-router-moti-pin-multipurpose-use-iid-ev446354-1
Delivery,1949,Dell,,Used,Laptop,"Rs 2,499 22% Automatic inverter UPS For Laptop , Litebeam , wifi router , CCTV Camera, Mobile Charger , Saver LED light , DVR , NVR . Automatic Inverter on/off and line Change just plug one time",https://www.olx.com.pk/item/automatic-inverter-ups-for-laptop-litebeam-wifi-router-cctv-camera-mobile-charger-saver-led-light-dvr-nvr-automatic-inverter-on-off-and-line-change-just-plug-one-time-iid-ev446554-1
Delivery,990000,Dell,,Used,Laptop,"Rs 1,200 18% Automatic Inverter UPS for WiFi Routers - 12V, 9V, 5V Power Bank Solution",https://www.olx.com.pk/item/automatic-inverter-ups-for-wifi-routers-12v-9v-5v-power-bank-solution-iid-ev446240-1
Featured,1000,Dell,,Used,Laptop,"Apple Macbook Pro / Apple laptop/ Macbook for sale Gulberg 2, Lahore•5 days ago Call Chat",https://www.olx.com.pk/item/apple-macbook-pro-apple-laptop-macbook-for-sale-iid-1109423795
Featured,1000,Dell,,Used,Laptop,"Microsoft Surface Laptop 4 i7 | 16Gb | 256Gb | 13.5"" touch screen Model Colony, Rawalpindi•2 weeks ago Call Chat",https://www.olx.com.pk/item/microsoft-surface-laptop-4-i7-16gb-256gb-135-touch-screen-iid-1108881304
Featured,18000,Dell,,New,Laptop,"Dell latitude e6420/e6430 | Core i5/2nd gen/3rd gen | fresh stock Saddar, Karachi•3 weeks ago Call Chat",https://www.olx.com.pk/item/dell-latitude-e6420e6430-core-i52nd-gen3rd-gen-fresh-stock-iid-1104994923
Featured,35000,Dell,,Used,Laptop,"dell latitude | core i5 4th gen | 8gb ram | 128gb | laptop | laptops Gulshan-e-Iqbal Town, Karachi•14 hours ago Call Chat",https://www.olx.com.pk/item/dell-latitude-core-i5-4th-gen-8gb-ram-128gb-laptop-laptops-iid-1108297679
Featured,1000,Dell,,Used,Laptop,"MacBook Pro 2019 – 16"" | 32GB RAM | 512GB SSD I-10/3, Islamabad•2 weeks ago Call Chat",https://www.olx.com.pk/item/macbook-pro-2019-16-32gb-ram-512gb-ssd-iid-1109179787
Featured,90000,Dell,,Used,Laptop,"Macbook Pro 2019 D Ground, Faisalabad•3 weeks ago Call Chat",https://www.olx.com.pk/item/macbook-pro-2019-iid-1108974079
Featured,1000,Dell,,Used,Laptop,"Lenovo ThinkBook 16 G6 | i5 (13th Gen) Cantt, Lahore•1 week ago Call Chat",https://www.olx.com.pk/item/lenovo-thinkbook-16-g6-i5-13th-gen-iid-1109257521
Featured,39000,Dell,,Used,Laptop,"HP Core i7 4th Gen Business Laptop Gulberg 1, Lahore•2 days ago Chat",https://www.olx.com.pk/item/hp-core-i7-4th-gen-business-laptop-iid-1109524674
Featured,75000,Dell,,Used,Laptop,"HP EliteBook x360 Core i5 7th Gen | 8GB RAM | 512GB SSD | Touchscreen Allama Iqbal Town, Lahore•3 days ago Call Chat",https://www.olx.com.pk/item/hp-elitebook-x360-core-i5-7th-gen-8gb-ram-512gb-ssd-touchscreen-iid-1109332835
Delivery,1872,Dell,,Used,Laptop,"Rs 2,700 31% RGB Gaming Keyboard for PC & Laptop | Mechanical Feel Keys | Anti-Ghosting | Ergonomic & Spill-Resistant Design | Fast Response | USB Wired | Quiet Typing | Compatible with Windows & Mac",https://www.olx.com.pk/item/rgb-gaming-keyboard-for-pc-laptop-mechanical-feel-keys-anti-ghosting-ergonomic-spill-resistant-design-fast-response-usb-wired-quiet-typing-compatible-with-windows-mac-iid-ev326821-1
Delivery,1450,Dell,,Used,Laptop,High Speed 10m USB 2.0 Printer Extension Cable Data Printer Scanner Cable with Signal Amplifier Cable,https://www.olx.com.pk/item/high-speed-10m-usb-2-0-printer-extension-cable-data-printer-scanner-cable-with-signal-amplifier-cable-iid-ev458664-1
Delivery,999000,Dell,,Used,Laptop,"Rs 1,550 36% RN Portable Plastic Table for Kids - Multipurpose and Available in Multiple Colors",https://www.olx.com.pk/item/rn-portable-plastic-table-for-kids-multipurpose-and-available-in-multiple-colors-iid-ev452102-1
Delivery,999000,Dell,,Used,Laptop,"Rs 1,200 17% Multipurpose Portable Plastic Table for Kids",https://www.olx.com.pk/item/multipurpose-portable-plastic-table-for-kids-iid-ev354045-1
Delivery,1727,Dell,,Used,Laptop,"Rs 2,500 31% 4 Buttons Arcade Usb Game Controller Joystick for NEOGEO MAME32 KOF Mortal kombat Fighting Games For PC Laptop Computer by Unique Mall.",https://www.olx.com.pk/item/4-buttons-arcade-usb-game-controller-joystick-for-neogeo-mame32-kof-mortal-kombat-fighting-games-for-pc-laptop-computer-by-unique-mall-iid-ev326837-1
Delivery,1992,Dell,,Good,Laptop,"Rs 3,200 38% Usb Game Controller Joystick 6 Buttons Gaming Arcade Made Of Wooden Box Panel For PC Laptop Computer For Win7/8/10",https://www.olx.com.pk/item/usb-game-controller-joystick-6-buttons-gaming-arcade-made-of-wooden-box-panel-for-pc-laptop-computer-for-win7-8-10-iid-ev393056-1
Delivery,1992,Dell,,Used,Laptop,"Rs 4,000 50% Arcade joy Stick for Windows, NEOGEO MAME32 KOF Mortal kombat Fighting Games 6 / 4 button Fight Stick Box For PC Laptop Computer",https://www.olx.com.pk/item/arcade-joy-stick-for-windows-neogeo-mame32-kof-mortal-kombat-fighting-games-6-4-button-fight-stick-box-for-pc-laptop-computer-iid-ev393086-1
Delivery,1989,Dell,,Used,Laptop,"Rs 3,200 38% 6 Buttons Usb Game Controller Joystick Gaming Arcade Made Of Wooden Box Panel For PC Laptop Computer",https://www.olx.com.pk/item/6-buttons-usb-game-controller-joystick-gaming-arcade-made-of-wooden-box-panel-for-pc-laptop-computer-iid-ev393090-1
Delivery,1995,Dell,,Good,Laptop,"Rs 3,600 45% Usb Game Controller Joystick 6 Buttons Game Arcade Made Of Wooden Box Panel For PC Laptop Computer For Win7/8/10",https://www.olx.com.pk/item/usb-game-controller-joystick-6-buttons-game-arcade-made-of-wooden-box-panel-for-pc-laptop-computer-for-win7-8-10-iid-ev393120-1
Featured,69999,Dell,,Used,Laptop,"Microsoft Surface Laptop 3 | 10th Gen i5 | 8GB | 256GB | Model Town, Lahore•6 days ago Call Chat",https://www.olx.com.pk/item/microsoft-surface-laptop-3-10th-gen-i5-8gb-256gb-iid-1106496417
Featured,86000,Dell,,Used,Laptop,"Lenovo ThinkPad T14s Gen2 Ryzen 5pro 2GB Dedicated Graphics Dedicated Gulberg 3, Lahore•2 weeks ago Call Chat",https://www.olx.com.pk/item/lenovo-thinkpad-t14s-gen2-ryzen-5pro-2gb-dedicated-graphics-dedicated-iid-1108454400
Featured,75000,Dell,,Used,Laptop,"Microsoft Surface Laptop Go Quaid-e-Azam Interchange, Lahore•5 days ago Chat",https://www.olx.com.pk/item/microsoft-surface-laptop-go-iid-1109423918
Featured,24000,Dell,,Used,Laptop,"Lenovo ThinkPad Yoga 11e 6th Gen | Touchscreen 2-in-1 Laptop stock Chaklala Scheme, Rawalpindi•4 weeks ago Call Chat",https://www.olx.com.pk/item/lenovo-thinkpad-yoga-11e-6th-gen-touchscreen-2-in-1-laptop-stock-iid-1103659342
Featured,68000,Dell,,Used,Laptop,"HP Elitebook 840 G6--Touchscreen!slim!Premium bussiness Series Model Town Link Road, Lahore•2 weeks ago Call Chat",https://www.olx.com.pk/item/hp-elitebook-840-g6-touchscreenslimpremium-bussiness-series-iid-1109251565
Featured,1000,Dell,,Used,Laptop,"Dell xps 9315 | core i5 | 12th Gen 8/512 | laptop Johar Town, Lahore•1 week ago Call Chat",https://www.olx.com.pk/item/dell-xps-9315-core-i5-12th-gen-8512-laptop-iid-1109363433
Featured,1000,Dell,,Used,Laptop,"Macbook Pro 2020 D Ground, Faisalabad•3 weeks ago Call Chat",https://www.olx.com.pk/item/macbook-pro-2020-iid-1108976410
Featured,85000,Dell,,Used,Laptop,"Hp EliteBook 840 G8 Murree Road, Rawalpindi•1 day ago Call Chat",https://www.olx.com.pk/item/hp-elitebook-840-g8-iid-1109450357
Featured,38999,Dell,,Used,Laptop,"Laptops Graphic | Gen 4th, 6th, 7th, 8th, 10th | Core i5, i7 Allama Iqbal Road, Lahore•3 weeks ago Call Chat",https://www.olx.com.pk/item/laptops-graphic-gen-4th-6th-7th-8th-10th-core-i5-i7-iid-1108008196
Delivery,1997,Dell,,Good,Laptop,"Rs 4,000 50% Usb Game Controller Joystick 4 /6 Buttons Game Arcade Made Of Wooden Box Panel For PC Laptop Computer For Win7/8/10 XP",https://www.olx.com.pk/item/usb-game-controller-joystick-4-6-buttons-game-arcade-made-of-wooden-box-panel-for-pc-laptop-computer-for-win7-8-10-xp-iid-ev393135-1
Delivery,1882,Dell,,Used,Laptop,"Rs 2,500 25% 4 Buttons Usb Controller Joystick Gaming Arcade Made Of Wooden Box Panel For PC Laptop Computer",https://www.olx.com.pk/item/4-buttons-usb-controller-joystick-gaming-arcade-made-of-wooden-box-panel-for-pc-laptop-computer-iid-ev393134-1
Delivery,1995,Dell,,Used,Laptop,"Rs 3,200 38% 6 Buttons Usb Game Joystick Controller Gaming Arcade Made Of Wooden Box Panel For PC Laptop Computer",https://www.olx.com.pk/item/6-buttons-usb-game-joystick-controller-gaming-arcade-made-of-wooden-box-panel-for-pc-laptop-computer-iid-ev393132-1
Delivery,1199,Dell,,Used,Laptop,"Rs 1,840 35% Speed-x 18 Inch Laptop Stand Creative Folding Storage Bracket Black",https://www.olx.com.pk/item/speed-x-18-inch-laptop-stand-creative-folding-storage-bracket-black-iid-ev483494-1
Delivery,290000,Dell,,Used,Laptop,Rs 540 46% 16pcs Cable Clips Organizer Holder Crystal Design 4cm*1.5cm,https://www.olx.com.pk/item/16pcs-cable-clips-organizer-holder-crystal-design-4cm-1-5cm-iid-ev480048-1
Delivery,2699,Dell,,Used,Laptop,"Rs 4,000 33% Speed-x N99 2 Fan Cooling Pad Wiht Two Usb And Light",https://www.olx.com.pk/item/speed-x-n99-2-fan-cooling-pad-wiht-two-usb-and-light-iid-ev483490-1
Delivery,1290,Dell,,Good,Laptop,"Rs 1,999 35% TV Screen Caddy Desktop Shelf Good Quality",https://www.olx.com.pk/item/tv-screen-caddy-desktop-shelf-good-quality-iid-ev480056-1
Delivery,4399,Dell,,Used,Laptop,"Rs 6,000 27% Xtrike Me Fn811 Laptop Cooling Pad 6 Fans 2 Usb Ports",https://www.olx.com.pk/item/xtrike-me-fn811-laptop-cooling-pad-6-fans-2-usb-ports-iid-ev483489-1
Delivery,1799,Dell,,Used,Laptop,"Rs 2,299 22% Original RONIN R-007 Gamerz Handsfree – 10mm Driver | 8D Stereo Sound | In-Line Microphone | 3.5mm / Type-C | Ergonomic Fit",https://www.olx.com.pk/item/original-ronin-r-007-gamerz-handsfree-10mm-driver-8d-stereo-sound-in-line-microphone-3-5mm-type-c-ergonomic-fit-iid-ev482394-1
Featured,1000,Dell,,Used,Laptop,"Apple Macbook Pro 2019, Core i7, 16 inch,32GB RAM,1TB SSD, 4GB Graphic Gulshan-e-Ravi, Lahore•1 week ago Call Chat",https://www.olx.com.pk/item/apple-macbook-pro-2019-core-i7-16-inch32gb-ram1tb-ssd-4gb-graphic-iid-1109318700
Featured,5000,Dell,,Good,Laptop,"We Buy Old & Dead Computer Scrap Monitor CPU Laptop at Very Good Price DHA Phase 1, Lahore•2 weeks ago Call Chat",https://www.olx.com.pk/item/we-buy-old-dead-computer-scrap-monitor-cpu-laptop-at-very-good-price-iid-1096556680
Featured,15000,Dell,,Used,Laptop,"Hp Core I five laptop, A 1 Condition, warranty 15 days Murree Road, Rawalpindi•11 hours ago Call Chat",https://www.olx.com.pk/item/hp-core-i-five-laptop-a-1-condition-warranty-15-days-iid-1027168978
Featured,1000,Dell,,Used,Laptop,"HP Pavilion 15 - Gaming Laptop Sukkur Township, Sukkur•3 days ago Call Chat",https://www.olx.com.pk/item/hp-pavilion-15-gaming-laptop-iid-1109487369
Featured,80000,Dell,,Used,Laptop,"1.6 GHz Dual-Core Intel Core i5 Intel UHD Graphics 617 1536 MB Cantt, Karachi•1 week ago Call Chat",https://www.olx.com.pk/item/16-ghz-dual-core-intel-core-i5-intel-uhd-graphics-617-1536-mb-iid-1109384688
Featured,1000,Dell,,Used,Laptop,"ASUS TUF F17 | i5-11260H | RTX 3050ti | 16GB RAM | 1TB NVMe | 144Hz Wapda Town Phase 1, Lahore•2 weeks ago Call Chat",https://www.olx.com.pk/item/asus-tuf-f17-i5-11260h-rtx-3050ti-16gb-ram-1tb-nvme-144hz-iid-1109116534
Featured,4000,Dell,,Used,Laptop,"MacBook Pro M4 16GB 512 GB Allama Iqbal Town, Lahore•4 days ago Call Chat",https://www.olx.com.pk/item/macbook-pro-m4-16gb-512-gb-iid-1109449502
Featured,55999,Dell,,Used,Laptop,"HP EliteBook 840 G3 Core i5 16GB RAM 128GB SSD Gulberg Greens, Islamabad•1 day ago Call Chat",https://www.olx.com.pk/item/hp-elitebook-840-g3-core-i5-16gb-ram-128gb-ssd-iid-1109553015
Featured,68000,Dell,,Used,Laptop,"Microsoft surface pro 7 Bahria Town - Sector E, Lahore•3 weeks ago Call Chat",https://www.olx.com.pk/item/microsoft-surface-pro-7-iid-1108852211
Delivery,1399,Dell,,Used,Laptop,"Rs 1,999 30% N6 Adjustable High Wind Power And Low Noise Foldable Laptop And Tablet Cooling Fan",https://www.olx.com.pk/item/n6-adjustable-high-wind-power-and-low-noise-foldable-laptop-and-tablet-cooling-fan-iid-ev483488-1
Delivery,3499,Dell,,Used,Laptop,"Rs 4,000 13% Brown PU Leather Sleeve with Stand for 15.4-Inch Laptops",https://www.olx.com.pk/item/brown-pu-leather-sleeve-with-stand-for-15-4-inch-laptops-iid-ev277625-1
Delivery,2599,Dell,,Used,Laptop,"Rs 3,000 13% Folding Laptop Table Stand Bed Computer Desk Bed Picnic Stand",https://www.olx.com.pk/item/folding-laptop-table-stand-bed-computer-desk-bed-picnic-stand-iid-ev211974-1
Delivery,1299,Dell,,Used,Laptop,"Rs 3,000 57% Adjustable Foldable Non Slip Laptop Stand Black",https://www.olx.com.pk/item/adjustable-foldable-non-slip-laptop-stand-black-iid-ev213344-1
Delivery,2199,Dell,,Used,Laptop,"Rs 2,500 12% BELIVO Folding Iron Stand Desk - Versatile Foldable Iron Board and Laptop Stand for Space Saving",https://www.olx.com.pk/item/belivo-folding-iron-stand-desk-versatile-foldable-iron-board-and-laptop-stand-for-space-saving-iid-ev350899-1
Delivery,5500,Dell,,Used,Laptop,"Rs 8,000 31% Professional USB C Wireless Lavalier Microphone Set for iPhone, Android, Camera, PC, and Laptop with Noise Reduction and 48-hour Battery Life",https://www.olx.com.pk/item/professional-usb-c-wireless-lavalier-microphone-set-for-iphone-android-camera-pc-and-laptop-with-noise-reduction-and-48-hour-battery-life-iid-ev422721-1
Delivery,1150,Dell,,Used,Laptop,"Rs 1,999 42% Apple AirPods Pro 2 TWS Wireless Earbuds 5.0 (1)",https://www.olx.com.pk/item/apple-airpods-pro-2-tws-wireless-earbuds-iid-ev422744-1
Delivery,412000,Dell,,Used,Laptop,"Rs 1,400 71% 5-in-1- 60W Fast Charging Data Cable Set – USB to Type C, USB to iPhone, Type C to C, Type C to iPhone, Type C to Micro – Compatible with All Devices",https://www.olx.com.pk/item/5-in-1-60w-fast-charging-data-cable-set-usb-to-type-c-usb-to-iphone-type-c-to-c-type-c-to-iphone-type-c-to-micro-compatible-with-all-devices-iid-ev422768-1
Delivery,395000,Dell,,Used,Laptop,"Rs 799 51% 1.5 Meter Sovo SOX-800 Thunder Aux Cable - 3.5mm Male to Male for Speakers, Headphones, and Amplifiers",https://www.olx.com.pk/item/1-5-meter-sovo-sox-800-thunder-aux-cable-3-5mm-male-to-male-for-speakers-headphones-and-amplifiers-iid-ev422703-1
Featured,45000,Dell,,Used,Laptop,"Dell Latitude 7200 2in1 | i5-8th | COD All over Pakistan D Ground, Faisalabad•3 hours ago Call Chat",https://www.olx.com.pk/item/dell-latitude-7200-2in1-i5-8th-cod-all-over-pakistan-iid-1109591070
Featured,2000,Dell,,Used,Laptop,"asus laptop | ZenBook pro Duo Core i7-9750H | 32/512GB 6gb RTX 4K OLED Gulberg, Lahore•2 weeks ago Call Chat",https://www.olx.com.pk/item/asus-laptop-zenbook-pro-duo-core-i7-9750h-32512gb-6gb-rtx-4k-oled-iid-1108992861
Featured,74000,Dell,,Used,Laptop,"Lenovo Laptops Ideapad i5 10/11/12 generation Gulshan-e-Iqbal Town, Karachi•3 weeks ago Call Chat",https://www.olx.com.pk/item/lenovo-laptops-ideapad-i5-101112-generation-iid-1108828071
Featured,48000,Dell,,Used,Laptop,"HP Elite 1013 g3 core i5 8th gen 8gb ram 256gb ssd Laptop Samanabad, Lahore•2 weeks ago Call Chat",https://www.olx.com.pk/item/hp-elite-1013-g3-core-i5-8th-gen-8gb-ram-256gb-ssd-laptop-iid-1107824362
Featured,1000,Dell,,Used,Laptop,"Apple Macbook Pro 2019,15'', Core i9,32GB Ram,500GB SSD, 4GB AMD grph Awan Town, Lahore•3 weeks ago Call Chat",https://www.olx.com.pk/item/apple-macbook-pro-201915-core-i932gb-ram500gb-ssd-4gb-amd-grph-iid-1108933376
Featured,1000,Dell,,Used,Laptop,"Acer Predator Helios 300 (PH317-55) – i7 11th Gen | 16GB RAM | German DHA Defence Phase 1, Islamabad•1 week ago Call Chat",https://www.olx.com.pk/item/acer-predator-helios-300-ph317-55-i7-11th-gen-16gb-ram-german-iid-1109305557
Featured,2000,Dell,,Used,Laptop,"Macbook | M1 Pro 2021 | 14Inch | 32GB RAM | 1TB SSD Model Town Link Road, Lahore•1 week ago Call Chat",https://www.olx.com.pk/item/macbook-m1-pro-2021-14inch-32gb-ram-1tb-ssd-iid-1107299425
Featured,75000,Dell,,Used,Laptop,"HP probook 450 g7 – core i5 10th gen | 16gb ram | 256gb SSD | pro book Shah Faisal Town, Karachi•2 weeks ago Call Chat",https://www.olx.com.pk/item/hp-probook-450-g7-core-i5-10th-gen-16gb-ram-256gb-ssd-pro-book-iid-1109126017
